timestamp,temperature,pressure,vibration,humidity,equipment
2025-01-01 00:06:17,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:18,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:19,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:20,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:21,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:22,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:23,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:24,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:25,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:26,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:27,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:28,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:29,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:30,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:31,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:32,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:33,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:34,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:35,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:36,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:37,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:38,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:39,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:40,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:41,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:42,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:43,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:44,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:45,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:46,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:47,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:48,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:49,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:50,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:51,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:52,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:53,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:54,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:55,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:56,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:57,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:58,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:06:59,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:00,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:01,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:02,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:03,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:04,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:05,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:06,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:07,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:08,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:09,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:10,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:11,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:12,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:13,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:14,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:15,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:16,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:17,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:18,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:19,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:20,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:21,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:22,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:23,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:24,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:25,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:26,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:27,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:28,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:29,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:30,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:31,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:32,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:33,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:34,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:35,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:36,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:37,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:38,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:39,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:40,576.00,288.00,12.800,592.00,VacuumSystem
2025-01-01 00:07:41,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:42,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:43,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:44,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:45,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:46,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:47,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:48,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:49,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:50,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:51,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:52,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:53,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:54,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:55,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:56,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:57,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:58,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:07:59,1152.00,576.00,25.600,1184.00,VacuumSystem
2025-01-01 00:08:00,1152.00,576.00,25.600,1184.00,VacuumSystem
